text,label
Банки отклоняют более половины заявок на ипотеку в Петербурге,realty
Жильцы ЖК «Охта Хаус» выступили против переделки паркинга под апарт-отель. У них получилось,realty
"Почему китайский бизнес верит в Россию, когда другие сомневаются",realty
До конца года в России могут открыться 24 термальных комплекса,realty
«Фонтанка» приглашает на круглый стол «Архитектура новостроек: как застройщики формируют новое лицо Петербурга»,realty
С военной выправкой. Манеж в Павловске станет жилым домом,realty
И за запахом тайги… Почему каждому горожанину нужен собственный лес,realty
Кому выгодна рассрочка и в чем ее риск? Разбираем один из самых популярных видов покупки жилья,realty
"Наш проект: Ко Дню строителя. Рассказываем, кто приходит на стройплощадку первым",realty
«Фонтанка» приглашает на круглый стол «Готовые квартиры от застройщика: особенности покупки»,realty
«Будем рассчитывать на свои силы»: как живет строительный рынок в условиях высокой ключевой ставки и сокращения продаж,realty
Новости компаний,realty
"Первопроходцы на Матисовом. С чего начинаются перемены в исторической части острова. Внутри три туалета, две обеденные зоны и одна комната для двух дочерей",realty
«Фонтанка» приглашает на круглый стол «Архитектура новостроек: как застройщики формируют новое лицо Петербурга»,realty
Заседание по делу профсоюзов против Дома музыки закроют от слушателей,realty
"Остров рекордов, фонтанов и новых горизонтов: что произошло в Кронштадте с 24 июля",realty
"Наш проект: Небоскребы не пройдут. Куда переехать, если вас раздражают высотки",realty
"Наш проект: Мастер-спальни, гардеробные, кладовые. Какие «квадраты» вам нужнее",realty
Наш проект: Альтернатива ипотеки. Какую рассрочку предлагают застройщики,realty
Редкий бонус к городской жизни. Как поселиться ближе к природе,realty
Минус миллион метров: в Петербурге на треть сократилось предложение жилья в новостройках,realty
«Фонтанка» приглашает на круглый стол «Архитектура новостроек: как застройщики формируют новое лицо Петербурга»,realty
Что происходит на рынке жилья — обсудят на встрече профессионалов в Петербурге,realty
Метры — квадратные и не только. Как определиться с площадью квартиры,realty
"Апартаменты на распутье: почему в первом полугодии вырос спрос, а предложение сократилось",realty
"Показали, где яхты зимуют. Смольный предложил Речному яхт-клубу переехать на окраину",realty
«Фонтанка» приглашает на круглый стол «Не как у всех: нужны ли нестандартные планировки покупателям жилья»,realty
Какая высота дома — самая комфортная? Объясняют психологи,realty
Сердце Дома Радио. Какой станет Первая студия после реставрации,realty
Арифметика новостройки. В чем измеряется комфортная жизнь,realty
Голубь без головы и сломанные леса. К реставрации дома Гансена на Невском приставили охрану,realty
Каждая шестая семья в России имеет второе жильё: растёт интерес к «квартирам выходного дня»,realty
Поворот на юг: почему городская застройка сменила направление,realty
Больше половины покупателей из регионов приобретают жилье в Петербурге по семейной ипотеке,realty
Ксения Бородина показала свою квартиру за 80 миллионов — поклонники разочарованы,realty
Премьеры без аншлага: июнь показал минимальный запуск новостроек в Петербурге,realty
Могло быть и хуже. Продажи жилья в Петербурге и Ленобласти за первое полугодие упали на 35%,realty
Наш проект: Это волнует многих. Где найти «чистое» пространство для жизни,realty
Наш проект: Высокие потолки и нет парковки. Плюсы и минусы дореволюционного жилья,realty
«Комфорт» заказывали? Можно ли верить делению на классы на рынке петербургского жилья,realty
GloraX увеличил продажи недвижимости на 41% в первом полугодии до 22 млрд рублей,realty
Почему знаменитый педагог жил в квартире коллеги,realty
"Петербург — это центр. Как купить здесь квартиру, если вы так считаете",realty
Кто остался — тот и строит: как петербургские застройщики ищут подрядчиков,realty
«Фонтанка» приглашает на круглый стол «Апартаменты в городе и за городом: итоги полугодия»,realty
Остатки лаборатории Ломоносова в Петербурге приобрела подмосковная компания. Она планирует сделать общественное пространство,realty
На побережье Финского залива построят город-сад. Каким он будет,realty
Наш проект: Ванная с окном в пол и личная терраса. Какое жилье продают в центре Петербурга,realty
"Скейтпарк с канатной дорогой, памптрек, спортивный хаб. Как выглядит жилой дом, где легче справляться со стрессом",realty
Инвестиции в землю под жильё в Петербурге упали на 58%. Застройщики стали осторожнее,realty
Наш проект: В Петербурге создадут «медицинский оазис». Что там будет,realty
С видом на историю. Стоит ли покупать квартиру в старом фонде,realty
Новости компаний,realty
"В Петербурге снизили цены на квартиры для учителей. Эксперт рассказала про самые популярные схемы и дала советы, как себя защитить",realty
"В России станет проще продать жилье, купленное с помощью ипотеки и маткапитала. Отель располагает собственным песчаным пляжем, получившим международную награду «Голубой флаг»",realty
"«Адаптируются быстрее, чем успевают меняться законы»: как мошенники лишают россиян жилья и денег. На форуме недвижимости также озвучили меры поддержки застройщиков",realty
"Наш проект: Кабинеты, операционные и место для селфи. В Петербурге строят умные медцентры. Петербург не зря считается педагогической столицей России: здесь появился первый в стране профильный вуз, была основана первая в империи гимназия, сложились методики преподавания, которыми пользуются до сих пор.",realty
Наш проект: Чем объяснить тренд на экологичность в жилищном строительстве. Мнение эксперта. Об этом сообщили на форуме представителей индустрии в Сочи,realty
ЦБ предупредил о возможной потере жилья при рассрочке от застройщика,realty
Спальники не предлагать. Какое жилье продают в центре Петербурга,realty
"Наш проект: Ушинский, Лесгафт, Май. Где жили знаменитые петербургские педагоги",realty
«Галс-Девелопмент» продает на торгах курортный комплекс «Swissotel Resort Сочи Камелия 5*»,realty
Жить долго и противостоять стрессу. Как жилые комплексы могут в этом помочь,realty
Пауза на штрафы — не пауза на стройку: как застройщики объясняют продление моратория,realty
В Сочи подписали контракты на 44 млрд рублей,realty
Климат-контроль: что застройщики учитывают в Петербурге при проектировании и строительстве зданий,realty
Доля столиц в стройке жилья упала до 30%: девелоперы делают ставку на регионы,realty
Доля ипотеки на рынке новостроек Петербурга выросла в мае до 47%,realty
Где жили знаменитые петербургские педагоги. И куда стоит переехать современным учителям,realty
"Застройщики будут оценивать покупателей перед продажей квартир в рассрочку, чтобы избежать неплатежей",realty
Индия и Африка вместо СНГ: девелоперы осваивают новые источники трудовой миграции,realty
"Не замалчивать, а разговаривать: девелоперы рассказали, как выходить из кризисов через диалог",realty
«Фонтанка» приглашает на круглый стол «Апартаменты в городе и за городом: итоги полугодия»,realty
В России появится новая соцсеть — она объединит рынок недвижимости,realty
Glorax планирует увеличить портфель проектов в 2026 году до 9 млн кв. м,realty
"Наш проект: Магазины, школы, спорт. Почему покупатели квартир выбирают Новоселье",realty
«Фонтанка» приглашает на круглый стол «Фокус на юг: куда расширяется агломерация»,realty
Искусственный интеллект на стройке чаще всего внедряют на этапе эксплуатации,realty
Себестоимость строительства выросла на 18% за 2024 год,realty
Глава комитета Госдумы по строительству и ЖКХ Сергей Пахомов: «Льготной ипотеки „для всех“ больше не будет»,realty
Более 40% застройщиков России применяют информационное моделирование,realty
Замглавы Минстроя призвал девелоперов внимательнее относиться к срокам ввода жилья,realty
Время отдавать: в среде петербургских девелоперов развивается мода на экологичность,realty
«Фонтанка» приглашает на круглый стол «Итоги I полугодия на рынке недвижимости Петербурга и Ленобласти: вызовы и решения»,realty
Рынок начал оживать: по итогам 2025 года объем выдачи ипотеки может достичь 4 трлн рублей,realty
"В поисках кадров: почему на стройке не хватает рабочих, инженеров и управленцев",realty
Больше чем вид: почему покупатели готовы переплачивать за квартиры у воды в Петербурге,realty
"Наш проект: Выбираем квартиру в Ленобласти. Где магазинов и общепита не меньше, чем в городе",realty
«Фонтанка» приглашает на круглый стол «Фокус на юг: куда расширяется агломерация»,realty
Квартиры в коллекцию: что происходит на рынке элитного жилья в Петербурге,realty
«Фонтанка» приглашает на круглый стол «От эконома до элиты: что реально стоит за классами жилья в Петербурге»,realty
Расширяя границы. Как переехать в Ленобласть и сохранить городской стиль жизни,realty
«Фонтанка» приглашает на круглый стол «Строительство в Петербургском климате: как технологии побеждают природу»,realty
Новости компаний,realty
«Фонтанка» приглашает на круглый стол «Выход к морю или набережные рек и каналов: как застраивают берега»,realty
"Чтобы не ехать полчаса до метро. Кто хочет жить в центре, несмотря ни на что",realty
«Фонтанка» приглашает на круглый стол: «Как сети проводного вещания помогут технологическому развитию новостроек»,realty
«Фонтанка» приглашает на круглый стол «От эконома до элиты: что реально стоит за классами жилья в Петербурге»,realty
«Фонтанка» приглашает на круглый стол «Строительство в Петербургском климате: как технологии побеждают природу»,realty
Как будут расселять. Что осталось от петербургского законопроекта о КРТ,realty
«Фонтанка» приглашает на круглый стол «Выход к морю или набережные рек и каналов: как застраивают берега»,realty
Наш проект. Какое жилье выбрать в центре Петербурга,realty
Наш проект: Ванная с окном в пол. Как купить необычную квартиру в центре Петербурга,realty
Наш проект: Не просто набор квадратных метров. Как выглядит современный дом,realty
"Ты неси меня, река: после реконструкции набережных цена на жилье может вырасти до 60%",realty
«Фонтанка» приглашает на круглый стол «Строительство в Петербургском климате: как технологии побеждают природу»,realty
Почему апартаменты лучше для пассивного дохода чем квартира — мнение эксперта,realty
«Незаурядный фитнес». На Крестовском острове хотят построить новый многофункциональный спортивный комплекс,realty
Студии и евроформаты: в петербургских новостройках у воды покупатели выбирают компактные квартиры,realty
«Фонтанка» приглашает на круглый стол «Выход к морю или набережные рек и каналов: как застраивают берега»,realty
Плюс на минус. Стоит ли покупать квартиру в старом жилом фонде,realty
Новоселье — стоит ли выбирать его для жизни,realty
Весенний всплеск на рынке новостроек: девелоперы выводят проекты с оглядкой на ставку,realty
Наш проект: В центре Петербурга продают остров,realty
"Медленно, но верно: почему цены на жилье в Петербурге продолжают расти",realty
От жилья к среде: как в Новоселье готовятся к новоселью,realty
Профсоюзам предлагают переехать на Петроградку,realty
На торги выставлена бывшая территория «Петроспирта». Ее предлагают девелоперам,realty
Семеро по комнатам: как большой семье найти квартиру в новостройке,realty
Фитнес-центр вместо машин. Как паркинг в доме для льготников простоял закрытым 10 лет и был продан с торгов,realty
Петербург — это центр. Где купить квартиру,realty
"Дружелюбная новостройка. Как девелоперы создают кварталы, в которых нам комфортно",realty
Сборная модель: из чего складывается стоимость строительства и почему она растет,realty
"Сколько нужно денег, чтобы купить сервисные апартаменты в Петербурге",realty
Дом музыки сделает в Николаевском дворце концертную площадку,realty
«Не предлагать» или «в очередь»: как изменилось отношение в Петербурге к квартирам на первом и последнем этажах,realty
«Фонтанка» приглашает на круглый стол «Выход к морю и на набережные рек и каналов: как застраивают берега»,realty
Наш проект: С видом на историю. Плюсы и минусы старых домов в Петербурге,realty
В Николаевский дворец заедут музыканты Ролдугина. У профсоюзов нет билета на концерт,realty
В Петербурге стало больше жилых комплексов с террасами,realty
«Фонтанка» приглашает на круглый стол «Элитное жилье: на что смотрят покупатели»,realty
Сборная модель: почему себестоимость строительства выросла на 35-100% за три года,realty
«Фонтанка» приглашает на круглый стол «Новая волна. Что стоит за всплеском вывода новостроек в Петербурге?»,realty
Наш проект. Переезжаем в Кронштадт и ни о чем не беспокоимся,realty
Новости компаний,realty
"«Это не „подарок“, а договор с государством»: как использовать материнский капитал, чтобы не оказаться в ловушке. Апарт-отели с гостиничным сервисом прочно заняли позиции на рынке недвижимости Петербурга. Однако не все привыкли рассматривать их как вариант для вложения средств.",realty
Владельцам «виртуальной» недвижимости пригрозили штрафами. Там пройдет крупный девелоперский форум,realty
Редевелопмент у воды. РАД выставит на аукцион три крупных участка бывших промпредприятий. В рамках круглого стола участники обсудят рынок больших квартир в Петербурге и Ленобласти.,realty
Миф или реальность? Как на самом деле живет Кронштадт. Какое жилье выбрать в центре Петербурга,realty
"«Фонтанка» приглашает на круглый стол: «Элитное жилье: на что смотрят покупатели». Ключевые факторы, влияющие на выбор элитного жилья, обсудим на круглом столе.",realty
"Апарт-отели — к деньгам? Стоит ли вкладываться в этот тип недвижимости. Не только дворцы и парки: Пушкинский район становится новым центром деловой и общественной жизни города. Какие перемены ждут южную границу Петербурга с Ленобластью, расскажем в материале. Заодно узнаем, как это отразится на рынке недвижимости.",realty
"«Фонтанка» приглашает на круглый стол «Новая волна. Что стоит за всплеском вывода новостроек в Петербурге?». Выбирая новое жилье, горожанин для начала задается вопросом: а в каком районе мне хотелось бы поселиться?",realty
"Лапомойки, лобби и дворы без машин. Как меняется жилье в центре Петербурга. В рамках круглого стола участники обсудят рынок больших квартир в Петербурге и Ленобласти.",realty
"«Фонтанка» приглашает на круглый стол «Сколько комнат нужно большой семье». В него вошли застройщики, применяющие смелые решения в бизнесе",realty
"Спальный район не рассматриваем. Что делать, если хочется жить в центре Петербурга",realty
"Наш проект: Плюс на минус. О чем стоит помнить, покупая жилье в историческом центре",realty
"Наш проект: Торговый центр с бассейном, школа, детский сад. Что построят в Новоселье",realty
Наш проект: Закрытое пространство или перспективное место для жизни? Изучаем Кронштадт,realty
"Наш проект: Ботанический сад, обсерватория, стадион. Как поселиться рядом с будущим университетским кампусом",realty
Застройку столицы обсудят в Сочи,realty
«Фонтанка» приглашает на круглый стол: «Элитное жилье: на что смотрят покупатели»,realty
Наш проект: Смотровая площадка у вас дома. Где купить квартиру с угловым остеклением в Петербурге,realty
Наш проект: Жизнь как за городом. Как купить квартиру с небольшим земельным участком,realty
«Фонтанка» приглашает на круглый стол: «Сколько комнат нужно большой семье»,realty
От фортов до бань. Что восстанавливают в Кронштадте,realty
Новый виток соседских войн: хочешь сдать комнату — получи согласие всех собственников коммуналки,realty
Старый фонд или новый дом?,realty
Больше половины сделок — через агентства: как партнерские продажи недвижимости спасают рынок от простоя,realty
"Трудно, но можно. Где купить квартиру в новостройке возле метро",realty
"Вперед, на юг. Крупные проекты изменят Пушкинский район",realty
Наш проект: Клубные дома с высокими потолками. Что строят в городе-спутнике Южный,realty
"Правда или миф? Что останавливает петербуржцев, желающих купить квартиру у моря",realty
Вам морошку или голубику? Зачем петербургский застройщик придумал «ягодную» отделку,realty
«Фонтанка» приглашает на круглый стол «Элитное жилье: на что смотрят покупатели»,realty
5 мифов о Кронштадте. Развеиваем ложные представления об островной жизни,realty
Наш проект: С видом на историю. Как покупать жилье в центре Петербурга,realty
Перспективное место. Как меняется южный пригород Петербурга,realty
"5 мифов о Кронштадте. Разбираемся, как на самом деле живет островной район Петербурга",realty
«Фонтанка» приглашает на круглый стол «Сколько комнат нужно большой семье»,realty
"Города в городе: почему и девелоперов, и покупателей жилья привлекают большие проекты",realty
К продажам готов: в городе-спутнике Южный вывели на рынок первые квартиры,realty
"В Петербурге за три месяца вывели на рынок почти столько же элитных новостроек, сколько за весь прошлый год",realty
"Набиуллина объяснила, почему банки продолжат зарабатывать на льготной ипотеке после отмены комиссий",realty
Опубликован рейтинг топ-100 девелоперских компаний России,realty
"Идеально для отдыха, близко к работе. Почему стоит купить квартиру в Новоселье",realty
Новости компаний,realty
"Россияне не смогут покупать квартиры за наличку: хорошо это или плохо. В Санкт-Петербургском политехническом университете Петра Великого прошла экспертная сессия по оценке проектных решений жилого квартала «Кронфорт. Центральный», который реализует девелопер «ГК Алькор» (входит в группу «Главстрой Санкт-Петербург») в Кронштадте. Встреча собрала представителей научного сообщества, строительной отрасли и потенциальных подрядчиков.",realty
"В ВТБ заявили, что отмена комиссий для застройщиков приведет к снижению выдачи ипотеки в 1,5-2 раза. На круглом столе обсудим, как изменилась себестоимость строительства в последние годы, какие факторы оказывают наибольшее влияние на затраты и как адаптироваться к вызовам текущего рынка.",realty
"Спрос на сервисные апартаменты в Петербурге в I квартале вырос на 23%. Разбираемся, что нужно, чтобы получить право жить в доме, у которого нет владельца",realty
"Девелоперы и эксперты отрасли оценили архитектурный облик квартала «Кронфорт. Центральный». Фрунзенский район — это сложившаяся застройка в южной части города. Новое строительство здесь начинают редко, хотя исключения все-таки есть: например, на улице Фучика компания «РСТИ» возводит жилой комплекс «Гранат».",realty
"Петербургские стройки держат удар. Что спасает городских девелоперов от кризиса на рынке. «ГК Алькор» завоевала первое место в номинации «Тренды» международной профессиональной премии PROEstate Awards с жилым комплексом «Кронфорт». Проект на берегу Финского залива в Кронштадте создан по принципу mixed-use девелопмента, то есть сочетания жилой, коммерческой, социальной, досуговой и оздоровительной функции.",realty
"Наш проект: 306 основных составов. Переводим места в бизнес-центре на количество футбольных команд. На круглом столе обсудим, как изменилась себестоимость строительства в последние годы, какие факторы оказывают наибольшее влияние на затраты и как адаптироваться к вызовам текущего рынка.",realty
Ванная комната с окном. Как необычные планировки проникают в масс-маркет. Эксперт рассказал о тонкостях временной регистрации,realty
"ВТБ: кредиты по доступным ставкам появятся не раньше второго полугодия 2026 года. На круглом столе обсудим, какова роль агентств недвижимости в текущей ситуации и как меняются стратегии взаимодействия застройщиков и риелторов.",realty
"Женщина против болгарки, или Зачем РПЦ бьется за флигель у Спаса на Крови. О планах на летний сезон и привлечении новых гостей в условиях растущей конкуренции поговорим на круглом столе.",realty
Наш проект: Дух промышленной эстетики. В центре Петербурга появится отель,realty
Переезжаем на юг. Что строят во Фрунзенском районе,realty
«Фонтанка» приглашает на круглый стол «Себестоимость строительства: из чего „складывается“ дом»,realty
Греф — Силуанов: 1:1. О каких убытках от льготной ипотеки говорят банки,realty
Рядом с метро и центром. Почему стоит выбрать Фрунзенский район для жизни,realty
Получить дом бесплатно? Как оформить в собственность бесхозную недвижимость: пошаговая инструкция,realty
"«Роснефть», «Яндекс», Mail.ru могли бы иметь там штаб-квартиры. Евгений Бондарчук — о перспективе «Петербург Сити»",realty
Наш проект: В центре внимания. Выбираем квартиру в исторических районах Петербурга,realty
Чужаки не пройдут! Россиян хотят обязать отправлять данные жильцов съемных квартир в МВД,realty
На рынке новостроек Петербурга — минус 6 тысяч ипотечных сделок за квартал,realty
«Эталон» меняет прописку: компания перерегистрируется в специальной зоне в Калининградской области,realty
Где все рядом. Выбираем удобный семейный район в Петербурге,realty
Не потерять бы полимеры. «Балтийский завод» просит спасти завод своего поставщика от застройки жильем,realty
С петербургским характером. Почему жилье в центре — это не только старый фонд,realty
Кронштадт в тренде: проект «Кронфорт» воплотит идею 15-минутного города,realty
«Фонтанка» приглашает на круглый стол «Себестоимость строительства: из чего „складывается“ дом»,realty
Исторический дом или новый квартал? Что лучше выбрать в центре Петербурга,realty
"«Мы, наверное, строить еще до конца не научились»: в ВЭБ.РФ назвали количество недостроенных объектов в России",realty
"Долги застройщиков растут, ипотека сжимается, есть риски торможения жилищного строительства: Путин — о развитии инфраструктуры для жизни в РФ",realty
Только центр! Как купить квартиру в историческом районе Петербурга,realty
"Не прописался в съемной квартире — штраф? Интернет шумит от «нового» закона. Разбираемся, как на самом деле",realty
"Не «П», а «Ж». Застройщик хочет окружить кроншпиц жильем, но ему мешает Генплан",realty
Наш проект: Лобби-бар и ресторан с летней террасой. В деловом центре Петербурга появится отель 4 звезды,realty
"Слева куртки, справа — голые. Под апрельское солнце вышли первые моржи",realty
"Стройте, но по-другому: кого защитит введение эскроу-счетов на рынке ИЖС",realty
ЦБ хочет свести к минимуму ипотечные схемы с низкими ставками. Они ведут к завышению цен на жилье,realty
«Фонтанка» приглашает на круглый стол «Агентства недвижимости Петербурга: роль на рынке в условиях кризиса»,realty
Наш проект: Три лоджии и два крыла. В Петербурге продают квартиры-бабочки,realty
"Загрузка апарт-отелей в центре Петербурга в I квартале выросла на 6–10%, а цены на проживание — на 12–20%",realty
«Фонтанка» приглашает на круглый стол «Накануне сезона: актуальные тренды в сфере загородного гостеприимства»,realty
"Гардемарины, аларм! Морскому корпусу на Васильевском приготовиться к ремонту… или к выселению",realty
Новости компаний,realty
"Бывшее здание Попечительства ремесленного образования бедных детей продают на торгах. На круглом столе обсудим, какова роль агентств недвижимости в текущей ситуации и как меняются стратегии взаимодействия застройщиков и риелторов.",realty
"Наш проект: Арендаторов ждет сюрприз. Часть зданий Апраксина двора выставлена на торги. Где появляются такие «города в городе», какие для этого нужны условия и каковы особенности масштабных проектов, поговорим на круглом столе.",realty
"Петербуржцы выбирают квартиры с отделкой, москвичи — без. На круглом столе обсудим, как изменилась себестоимость строительства в последние годы, какие факторы оказывают наибольшее влияние на затраты и как адаптироваться к вызовам текущего рынка.",realty
Минстрой России и девелоперское сообщество обсудят в Сочи градостроительные нормы и развитие городов. О планах на летний сезон и привлечении новых гостей в условиях растущей конкуренции поговорим на круглом столе.,realty
"Больше всего ипотечных сделок на тысячу жителей в 2024–2025 годах пришлось на Ленобласть. На круглом столе обсудим, какова роль агентств недвижимости в текущей ситуации и как меняются стратегии взаимодействия застройщиков и риелторов.",realty
"От «коммуналки» к «таунхаусу»: почему в Петербурге нужно больше помещений для промышленности. Где появляются такие «города в городе», какие для этого нужны условия и каковы особенности масштабных проектов, поговорим на круглом столе.",realty
Сбер снизил ставки по нескольким рыночным ипотечным программам. О перспективах развития индивидуального жилищного строительства и нововведениях в этой сфере поговорим накануне весенне-летнего сезона на круглом столе.,realty
"Наценка за зеленое. Почему застройщики создают экотропы, сады и дендропарки. Где появляются такие «города в городе», какие для этого нужны условия и каковы особенности масштабных проектов, поговорим на круглом столе.",realty
"Апраксин двор. Что было и что будет. На круглом столе обсудим, как изменилась себестоимость строительства в последние годы, какие факторы оказывают наибольшее влияние на затраты и как адаптироваться к вызовам текущего рынка.",realty
«Фонтанка» приглашает на круглый стол «Агентства недвижимости Петербурга: роль на рынке в условиях кризиса». Какие сегменты растут быстрее и почему так происходит,realty
"Ипотека подросла, но до прошлого года далеко: выручат ли застройщиков рассрочки",realty
"Квартира в зачет: почему трейд-ин в недвижимости развивается сложнее, чем на авторынке",realty
На низком старте: редевелопмент в Петербурге в ожидании новых правил,realty
18 лет развития. Знаковый деловой квартал Петербурга в цифрах и фактах,realty
«Фонтанка» приглашает на круглый стол «Города в городе: кто и как строит масштабные жилые проекты в Петербурге и Ленобласти»,realty
Наш проект: «Вы креативны и цените необычное». Петербуржцам предлагают квартиру-бабочку,realty
"ГК «А101» увеличила выручку в 2024 году на 84%, до 151 млрд рублей",realty
Дачный вопрос. Смольный хочет продать сотню домов на «золотой миле» Курортного района,realty
