text,label
"ПАО ""Банк ПСБ"" назначило повторные торги по продаже активов складского девелопера Raven Russia, обращённых в доход государства около года назад.",realty
Дома и коттеджи в Финляндии неуклонно дешевеют с 2022 года.,realty
"Проект больницы в Приморском районе получил положительное заключение государственной экспертизы, сообщили ""ДП"" в комитете по строительству.",realty
"Федеральное агентство по управлению государственным имуществом (Росимущество) проведёт 6 марта на электронной площадке ""Сбербанк-АСТ"" торги по продаже квартир, национализированных по делу бывшего заместителя руководителя Управления делами президента Ивана Малюшина, Сергея Ковалева и вдовы бывшего заместителя Управделами Сергея Миронова Джульетты Хоперия.",realty
"Девелоперская компания NK Group и ретейлер DNS подписали в конце прошлого года договор на строительство складского комплекса площадью более 40 тыс. м2 в Шушарах, стало известно ""ДП"".",realty
"Петербургский застройщик ""Группы ЛСР"" Qube Development к концу 2026 года планирует запустить шесть проектов ОАЭ.",realty
"Здание филиала Объединённого банка Северных стран (Скандинавского банка) на ул. Ленина, 18 в Приозерске (Ленинградская область), построенное финнами, ждёт ремонт.",realty
"В Петербурге за год на 24% сократилось число сделок с недвижимостью в новостройках, следует из исследования компании ""Самолёт Плюс"".",realty
"Банк ""Дом.РФ"" подал иск к Seven Suns Development, застройщику ЖК ""Е.волюция"", на 397 млн рублей.",realty
"Учредители компании ""Вало Сервис"", отвечающей за операционную деятельность петербургского комплекса апарт-отелей VALO, подадут апелляцию на решение суда, согласно которому отелю запретили регистрировать сделки с недвижимостью.",realty
"Владелец торгового центра ""Макси Сопот"" у станции метро ""Приморская"" Яков Перкаль-Проворный заявил 78.ru, что на демонтаж ТЦ понадобится около 15 млн рублей.",realty
"Утверждённый Росстандартом ГОСТ по отделке квартир в новостройках не затронет дома, чьё строительство стартовало до 1 марта 2026 года, уточнили в пресс-службе ведомства.",realty
"Новые тренды и паттерны поведения, изменение географии проектов с акцентом на наиболее перспективные регионы, а также интенсивное развитие сферы делового туризма (пусть и с лёгким снижением темпов в 2025 году) — повышают влияние MICE-сегмента на локальные рынки недвижимости. Речь не только про объекты размещения. В зоне более пристального внимания оказываются бизнес- и премиум-класс жилья.",realty
"В рамках судебного процесса о национализации активов, связанных с депутатом Рифатом Шайхутдиновым, запрещена регистрация сделок в апарт–отеле VALO.",realty
"Объём досрочного погашения ипотеки в Петербурге резко вырос октябре-декабре 2025 года, сообщает РБК со ссылкой на данные Центробанка.",realty
"Ветеранам боевых действий и членам их семей в 2026 году в Петербурге предоставят 450 квартир, сообщил губернатор Александр Беглов.",realty
"Вторая половина 2025 года вселила в застройщиков сдержанный оптимизм — продажи и активность покупателей заметно выросли. А итоги декабря и вовсе напомнили о прежней жизни. В то же время ожидания от первого полугодия 2026-го у всех достаточно пессимистичные. Рост ожидают во второй половине года и во много связывают со снижением ключевой ставки. Итоги 2025 года и прогнозы на 2026-й обсудили участники круглого стола ""Делового Петербурга"".",realty
"В Петербурге в ""Экспофоруме"" с 13 по 17 апреля состоится Всероссийский жилищный конгресс, в рамках которого обсудят формирование комфортной городской среды на новых территориях России, уточнили в Жилконгрессе.",realty
"До конца года в Петербурге начнётся заселение жильцов ранее обрушившегося дома на Большой Зелениной, сообщил глава Фонда капитального ремонта Леонид Вишневский.",realty
"В Петербурге квартиры, предлагаемые к продаже, почти равны по площади недвижимости, сдаваемой в аренду, сообщают аналитики ""Домклик"".",realty
"Ночной пожар на Уральской улице, 8Б, вновь обострил давний для Петербурга конфликт между интересами девелопмента, охраной исторической среды и правовыми ограничениями, которые в последние годы всё чаще определяют судьбу подобных участков.",realty
"Рижский вокзал в ближайшее время уйдёт с молотка, сообщила замглавы РЖД Екатерина Кривошеева.",realty
"К началу 2026 года в торговых центрах Петербурга на 15% по сравнению с 2020 годом увеличилась доля досуговых форматов, сообщает консалтинговая компания NF GROUP.",realty
"В Петербурге в январе 2026 года квадратный метр в готовых новостройках стоил в среднем на 78 тыс. рублей дешевле, чем в строящихся проектах. Это следует из данных тематического поиска ""Яндекса"" по квартирам.",realty
